"PRESSURE1","TEMPERATURE1","STRESS_XX","STRESS_XY","STRESS_YY","STRESS_ZZ","STRAIN_XX","STRAIN_XY","STRAIN_YY","STRAIN_ZZ","STRAIN_PLS","DILATANCY","NODAL_VELOCITY1:0","NODAL_VELOCITY1:1","NODAL_VELOCITY1:2","DISPLACEMENT:0","DISPLACEMENT:1","DISPLACEMENT:2","DENSITY","VISCOSITY","SPECIFIC_HEAT_CAPACITY","HEAT_CONDUCTIVITY","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5.444279987810803e-02,4.083499997707521e+02,5.414821486801366e-02,-9.938765925072041e-08,5.414976697195578e-02,-4.176548733573390e-03,3.610580603907446e-03,-1.230513876437727e-08,3.610676686532468e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,9.555910089352839e-14,0.000000000000000e+00,3.156019160215965e-03,0.000000000000000e+00,0.000000000000000e+00,9.740836000474605e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.740000009536743e-01,5.740000009536743e-01,0.000000000000000e+00,0.000000000000000e+00
5.431500152348241e-02,4.081500023457033e+02,5.402056693257942e-02,-8.947063190359675e-08,5.402167617231582e-02,-4.194535549524719e-03,3.603792058415669e-03,-1.107731633092382e-08,3.603860725637458e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,9.411125434822237e-14,0.000000000000000e+00,3.159605440192330e-03,0.000000000000000e+00,0.000000000000000e+00,9.741249995144466e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.749999880790710e-01,5.749999880790710e-01,0.000000000000000e+00,0.000000000000000e+00
5.418720316885677e-02,4.079500049206545e+02,5.389291899714517e-02,-7.955360455647310e-08,5.389358537267586e-02,-4.212522365476049e-03,3.597003512923891e-03,-9.849493897470382e-09,3.597044764742448e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998002e+01,9.266340780291637e-14,0.000000000000000e+00,3.163191720168695e-03,0.000000000000000e+00,0.000000000000000e+00,9.741663989814332e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000001e-01,1,5.759999752044678e-01,5.759999752044678e-01,0.000000000000000e+00,0.000000000000000e+00
5.405939719675753e-02,4.077499955746766e+02,5.376526345320312e-02,-6.963598610084687e-08,5.376548693813098e-02,-4.230510253538955e-03,3.590214562798061e-03,-8.621598279154720e-09,3.590228397579278e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,9.121547495812022e-14,0.000000000000000e+00,3.166778213906755e-03,0.000000000000000e+00,0.000000000000000e+00,9.742078009160516e-07,1.278000000000000e-09,4.680000000000000e+03,5.999999999999999e-01,1,5.770000219345093e-01,5.770000219345093e-01,0.000000000000000e+00,0.000000000000000e+00
5.393159884213190e-02,4.075499981496278e+02,5.363761551776888e-02,-5.971895875372319e-08,5.363739613849100e-02,-4.248497069490285e-03,3.583426017306283e-03,-7.393775845701277e-09,3.583412436684267e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,8.976762841281421e-14,0.000000000000000e+00,3.170364493883120e-03,0.000000000000000e+00,0.000000000000000e+00,9.742492003830381e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.780000090599060e-01,5.780000090599060e-01,0.000000000000000e+00,0.000000000000000e+00
5.380380048750627e-02,4.073500007245789e+02,5.350996758233463e-02,-4.980193140659956e-08,5.350930533885104e-02,-4.266483885441614e-03,3.576637471814506e-03,-6.165953412247837e-09,3.576596475789257e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,8.831978186750820e-14,0.000000000000000e+00,3.173950773859484e-03,0.000000000000000e+00,0.000000000000000e+00,9.742905998500243e-07,1.278000000000000e-09,4.680000000000000e+03,5.999999999999999e-01,1,5.789999961853027e-01,5.789999961853027e-01,0.000000000000000e+00,0.000000000000000e+00
5.367600213288064e-02,4.071500032995301e+02,5.338231964690039e-02,-3.988490405947590e-08,5.338121453921107e-02,-4.284470701392943e-03,3.569848926322728e-03,-4.938130978794396e-09,3.569780514894246e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,8.687193532220217e-14,0.000000000000000e+00,3.177537053835849e-03,0.000000000000000e+00,0.000000000000000e+00,9.743319993170106e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.799999833106995e-01,5.799999833106995e-01,0.000000000000000e+00,0.000000000000000e+00
5.354820377825500e-02,4.069500058744812e+02,5.325467171146614e-02,-2.996787671235219e-08,5.325312373957110e-02,-4.302457517344272e-03,3.563060380830950e-03,-3.710308545340951e-09,3.562964553999235e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,8.542408877689614e-14,0.000000000000000e+00,3.181123333812214e-03,0.000000000000000e+00,0.000000000000000e+00,9.743733987839970e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.809999704360962e-01,5.809999704360962e-01,0.000000000000000e+00,0.000000000000000e+00
5.342039780615577e-02,4.067499965285034e+02,5.312701616752409e-02,-2.005025825672599e-08,5.312502530502622e-02,-4.320445405407180e-03,3.556271430705120e-03,-2.482412927025291e-09,3.556148186836066e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,8.397615593210003e-14,0.000000000000000e+00,3.184709827550275e-03,0.000000000000000e+00,0.000000000000000e+00,9.744148007186156e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.820000171661377e-01,5.820000171661377e-01,0.000000000000000e+00,0.000000000000000e+00
5.329259945153014e-02,4.065499991034546e+02,5.299936823208985e-02,-1.013323090960233e-08,5.299693450538624e-02,-4.338432221358509e-03,3.549482885213342e-03,-1.254590493571849e-09,3.549332225941055e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,8.252830938679401e-14,0.000000000000000e+00,3.188296107526640e-03,0.000000000000000e+00,0.000000000000000e+00,9.744562001856020e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.830000042915344e-01,5.830000042915344e-01,0.000000000000000e+00,0.000000000000000e+00
5.316480109690451e-02,4.063500016784058e+02,5.287172029665560e-02,-2.162035624786362e-10,5.286884370574628e-02,-4.356419037309838e-03,3.542694339721565e-03,-2.676806011840299e-11,3.542516265046044e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,8.108046284148799e-14,0.000000000000000e+00,3.191882387503004e-03,0.000000000000000e+00,0.000000000000000e+00,9.744975996525881e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.839999914169312e-01,5.839999914169312e-01,0.000000000000000e+00,0.000000000000000e+00
5.303700274227887e-02,4.061500042533569e+02,5.274407236122136e-02,9.700823784645009e-09,5.274075290610631e-02,-4.374405853261168e-03,3.535905794229787e-03,1.201054373335038e-09,3.535700304151033e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,7.963261629618197e-14,0.000000000000000e+00,3.195468667479369e-03,0.000000000000000e+00,0.000000000000000e+00,9.745389991195744e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.849999785423279e-01,5.849999785423279e-01,0.000000000000000e+00,0.000000000000000e+00
5.290919677017963e-02,4.059499949073791e+02,5.261641681727931e-02,1.961844224027122e-08,5.261265447156143e-02,-4.392393741324075e-03,3.529116844103957e-03,2.428949991650697e-09,3.528883936987864e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998002e+01,7.818468345138585e-14,0.000000000000000e+00,3.199055161217430e-03,0.000000000000000e+00,0.000000000000000e+00,9.745804010541931e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.860000252723694e-01,5.860000252723694e-01,0.000000000000000e+00,0.000000000000000e+00
5.278139841555401e-02,4.057499974823303e+02,5.248876888184506e-02,2.953546958739486e-08,5.248456367192146e-02,-4.410380557275404e-03,3.522328298612179e-03,3.656772425104139e-09,3.522067976092853e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998002e+01,7.673683690607983e-14,0.000000000000000e+00,3.202641441193794e-03,0.000000000000000e+00,0.000000000000000e+00,9.746218005211794e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.870000123977661e-01,5.870000123977661e-01,0.000000000000000e+00,0.000000000000000e+00
5.265360006092837e-02,4.055500000572814e+02,5.236112094641082e-02,3.945249693451857e-08,5.235647287228150e-02,-4.428367373226733e-03,3.515539753120401e-03,4.884594858557585e-09,3.515252015197843e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,7.528899036077380e-14,0.000000000000000e+00,3.206227721170159e-03,0.000000000000000e+00,0.000000000000000e+00,9.746631999881658e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.879999995231628e-01,5.879999995231628e-01,0.000000000000000e+00,0.000000000000000e+00
5.252580170630274e-02,4.053500026322325e+02,5.223347301097657e-02,4.936952428164218e-08,5.222838207264152e-02,-4.446354189178062e-03,3.508751207628624e-03,6.112417292011020e-09,3.508436054302832e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998002e+01,7.384114381546780e-14,0.000000000000000e+00,3.209814001146524e-03,0.000000000000000e+00,0.000000000000000e+00,9.747045994551521e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.889999866485596e-01,5.889999866485596e-01,0.000000000000000e+00,0.000000000000000e+00
5.239800335167711e-02,4.051500052071837e+02,5.210582507554233e-02,5.928655162876588e-08,5.210029127300156e-02,-4.464341005129392e-03,3.501962662136846e-03,7.340239725464467e-09,3.501620093407821e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,7.239329727016176e-14,0.000000000000000e+00,3.213400281122888e-03,0.000000000000000e+00,0.000000000000000e+00,9.747459989221385e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.899999737739563e-01,5.899999737739563e-01,0.000000000000000e+00,0.000000000000000e+00
5.227019737957787e-02,4.049499958612059e+02,5.197816953160028e-02,6.920417008439207e-08,5.197219283845668e-02,-4.482328893192299e-03,3.495173712011016e-03,8.568135343780125e-09,3.494803726244652e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,7.094536442536566e-14,0.000000000000000e+00,3.216986774860950e-03,0.000000000000000e+00,0.000000000000000e+00,9.747874008567571e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.910000205039978e-01,5.910000205039978e-01,0.000000000000000e+00,0.000000000000000e+00
5.214239902495224e-02,4.047499984361571e+02,5.185052159616603e-02,7.912119743151578e-08,5.184410203881670e-02,-4.500315709143628e-03,3.488385166519238e-03,9.795957777233573e-09,3.487987765349641e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,6.949751788005963e-14,0.000000000000000e+00,3.220573054837314e-03,0.000000000000000e+00,0.000000000000000e+00,9.748288003237434e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.920000076293945e-01,5.920000076293945e-01,0.000000000000000e+00,0.000000000000000e+00
5.201460067032661e-02,4.045500010111082e+02,5.172287366073179e-02,8.903822477863943e-08,5.171601123917673e-02,-4.518302525094957e-03,3.481596621027460e-03,1.102378021068701e-08,3.481171804454631e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,6.804967133475361e-14,0.000000000000000e+00,3.224159334813679e-03,0.000000000000000e+00,0.000000000000000e+00,9.748701997907298e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.929999947547913e-01,5.929999947547913e-01,0.000000000000000e+00,0.000000000000000e+00
5.188680231570098e-02,4.043500035860594e+02,5.159522572529754e-02,9.895525212576313e-08,5.158792043953676e-02,-4.536289341046286e-03,3.474808075535682e-03,1.225160264414046e-08,3.474355843559620e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,6.660182478944758e-14,0.000000000000000e+00,3.227745614790043e-03,0.000000000000000e+00,0.000000000000000e+00,9.749115992577159e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.939999818801880e-01,5.939999818801880e-01,0.000000000000000e+00,0.000000000000000e+00
5.175899634360174e-02,4.041499942400816e+02,5.146757018135549e-02,1.088728705813893e-07,5.145982200499188e-02,-4.554277229109194e-03,3.468019125409853e-03,1.347949826245612e-08,3.467539476396451e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,6.515389194465146e-14,0.000000000000000e+00,3.231332108528104e-03,0.000000000000000e+00,0.000000000000000e+00,9.749530011923346e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.950000286102295e-01,5.950000286102295e-01,0.000000000000000e+00,0.000000000000000e+00
5.163119798897611e-02,4.039499968150327e+02,5.133992224592125e-02,1.187898979285130e-07,5.133173120535191e-02,-4.572264045060523e-03,3.461230579918075e-03,1.470732069590956e-08,3.460723515501440e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,6.370604539934545e-14,0.000000000000000e+00,3.234918388504469e-03,0.000000000000000e+00,0.000000000000000e+00,9.749944006593209e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.960000157356262e-01,5.960000157356262e-01,0.000000000000000e+00,0.000000000000000e+00
5.150339963435047e-02,4.037499993899839e+02,5.121227431048700e-02,1.287069252756367e-07,5.120364040571195e-02,-4.590250861011852e-03,3.454442034426297e-03,1.593514312936301e-08,3.453907554606429e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,6.225819885403942e-14,0.000000000000000e+00,3.238504668480833e-03,0.000000000000000e+00,0.000000000000000e+00,9.750358001263073e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.970000028610229e-01,5.970000028610229e-01,0.000000000000000e+00,0.000000000000000e+00
5.137560127972484e-02,4.035500019649351e+02,5.108462637505275e-02,1.386239526227603e-07,5.107554960607198e-02,-4.608237676963181e-03,3.447653488934519e-03,1.716296556281645e-08,3.447091593711419e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,6.081035230873340e-14,0.000000000000000e+00,3.242090948457198e-03,0.000000000000000e+00,0.000000000000000e+00,9.750771995932936e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.979999899864197e-01,5.979999899864197e-01,0.000000000000000e+00,0.000000000000000e+00
5.124780292509921e-02,4.033500045398862e+02,5.095697843961851e-02,1.485409799698840e-07,5.094745880643201e-02,-4.626224492914510e-03,3.440864943442741e-03,1.839078799626989e-08,3.440275632816408e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,5.936250576342737e-14,0.000000000000000e+00,3.245677228433563e-03,0.000000000000000e+00,0.000000000000000e+00,9.751185990602800e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.989999771118164e-01,5.989999771118164e-01,0.000000000000000e+00,0.000000000000000e+00
5.111999695299998e-02,4.031499951939084e+02,5.082932288920849e-02,1.584584504280548e-07,5.081936037210449e-02,-4.644212380643165e-03,3.434075992895822e-03,1.961866529109107e-08,3.433459265646002e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,5.791460744002000e-14,0.000000000000000e+00,3.249263715686983e-03,0.000000000000000e+00,0.000000000000000e+00,9.751600009948984e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,6.000000238418579e-01,6.000000238418579e-01,0.000000000000000e+00,0.000000000000000e+00
5.099219859837441e-02,4.029499977688751e+02,5.070140368350186e-02,1.621683808882234e-07,5.069127868847997e-02,-4.662185177874488e-03,3.427269786656864e-03,2.007799001473104e-08,3.426643001250241e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,5.791460744002000e-14,0.000000000000000e+00,3.252578026184809e-03,0.000000000000000e+00,0.000000000000000e+00,9.752014004618799e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,6.010000109672546e-01,6.010000109672546e-01,0.000000000000000e+00,0.000000000000000e+00
5.086440024374885e-02,4.027500003438417e+02,5.057348447779523e-02,1.658783113483921e-07,5.056319700485545e-02,-4.680157975105809e-03,3.420463580417906e-03,2.053731473837102e-08,3.419826736854480e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,5.791460744002000e-14,0.000000000000000e+00,3.255892336682636e-03,0.000000000000000e+00,0.000000000000000e+00,9.752427999288611e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,6.019999980926514e-01,6.019999980926514e-01,0.000000000000000e+00,0.000000000000000e+00
5.073660188912328e-02,4.025500029188083e+02,5.044556527208859e-02,1.695882418085607e-07,5.043511532123094e-02,-4.698130772337132e-03,3.413657374178948e-03,2.099663946201100e-08,3.413010472458719e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,5.791460744002000e-14,0.000000000000000e+00,3.259206647180462e-03,0.000000000000000e+00,0.000000000000000e+00,9.752841993958422e-07,1.278000000000000e-09,4.680000000000000e+03,5.999999999999999e-01,1,6.029999852180481e-01,6.029999852180481e-01,0.000000000000000e+00,0.000000000000000e+00
5.060880353449772e-02,4.023500054937750e+02,5.031764606638196e-02,1.732981722687294e-07,5.030703363760642e-02,-4.716103569568453e-03,3.406851167939991e-03,2.145596418565098e-08,3.406194208062957e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,5.791460744002000e-14,0.000000000000000e+00,3.262520957678288e-03,0.000000000000000e+00,0.000000000000000e+00,9.753255988628234e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,6.039999723434448e-01,6.039999723434448e-01,0.000000000000000e+00,0.000000000000000e+00
5.048099756239856e-02,4.021499961478127e+02,5.018971923599835e-02,1.770083238608323e-07,5.017894431962035e-02,-4.734077438075762e-03,3.400044556014305e-03,2.191531628753043e-08,3.399377537380947e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,5.791460744002000e-14,0.000000000000000e+00,3.265835465726958e-03,0.000000000000000e+00,0.000000000000000e+00,9.753670007974368e-07,1.278000000000000e-09,4.680000000000000e+03,5.999999999999999e-01,1,6.050000190734863e-01,6.050000190734863e-01,0.000000000000000e+00,0.000000000000000e+00
